t,vout,dctrl
0.008200,6.115817,6.272013
0.008202,6.116815,6.272013
0.008204,6.120162,6.272013
0.008206,6.125854,6.272013
0.008208,6.133881,6.272013
0.008210,6.144236,6.272013
0.008212,6.155488,6.272013
0.008214,6.164131,6.272013
0.008216,6.170013,6.272013
0.008218,6.173138,6.272013
0.008220,6.173511,6.268013
0.008222,6.173927,6.268013
0.008224,6.176672,6.268013
0.008226,6.181738,6.268013
0.008228,6.189119,6.268013
0.008230,6.198808,6.268013
0.008232,6.209373,6.268013
0.008234,6.217309,6.268013
0.008236,6.222464,6.268013
0.008238,6.224842,6.268013
0.008240,6.224448,6.264012
0.008242,6.224081,6.264012
0.008244,6.226022,6.264012
0.008246,6.230267,6.264012
0.008248,6.236808,6.264012
0.008250,6.245639,6.264012
0.008252,6.255332,6.264012
0.008254,6.262377,6.264012
0.008256,6.266626,6.264012
0.008258,6.268083,6.264012
0.008260,6.266752,6.260012
0.008262,6.265432,6.260012
0.008264,6.266405,6.260012
0.008266,6.269668,6.260012
0.008268,6.275215,6.260012
0.008270,6.283039,6.260012
0.008272,6.291710,6.260012
0.008274,6.297721,6.260012
0.008276,6.300925,6.260012
0.008278,6.301323,6.260012
0.008280,6.298924,6.256012
0.008282,6.296015,6.256012
0.008284,6.295393,6.256012
0.008286,6.297052,6.256012
0.008288,6.300987,6.256012
0.008290,6.307191,6.256012
0.008292,6.314236,6.256012
0.008294,6.318616,6.256012
0.008296,6.320182,6.256012
0.008298,6.318940,6.256012
0.008300,6.314896,6.252012
0.008302,6.310848,6.252012
0.008304,6.309082,6.252012
0.008306,6.309594,6.252012
0.008308,6.312379,6.252012
0.008310,6.317431,6.252012
0.008312,6.323322,6.252012
0.008314,6.326548,6.252012
0.008316,6.326958,6.252012
0.008318,6.324559,6.252012
0.008320,6.319358,6.248012
0.008322,6.314155,6.248012
0.008324,6.311234,6.248012
0.008326,6.310592,6.248012
0.008328,6.312225,6.248012
0.008330,6.316128,6.248012
0.008332,6.320873,6.248012
0.008334,6.322954,6.248012
0.008336,6.322225,6.248012
0.008338,6.318691,6.248012
0.008340,6.312360,6.244011
0.008342,6.306032,6.244011
0.008344,6.301991,6.244011
0.008346,6.300235,6.244011
0.008348,6.300761,6.244011
0.008350,6.303563,6.244011
0.008352,6.307213,6.244011
0.008354,6.308209,6.244011
0.008356,6.306402,6.244011
0.008358,6.301799,6.244011
0.008360,6.294406,6.240011
0.008362,6.287026,6.240011
0.008364,6.281943,6.240011
0.008366,6.279156,6.240011
0.008368,6.278660,6.240011
0.008370,6.280452,6.240011
0.008372,6.282698,6.240011
0.008374,6.282200,6.240011
0.008376,6.278913,6.240011
0.008378,6.272842,6.240011
0.008380,6.263998,6.236011
0.008382,6.255181,6.236011
0.008384,6.248677,6.236011
0.008386,6.244484,6.236011
0.008388,6.242600,6.236011
0.008390,6.243020,6.236011
0.008392,6.243913,6.236011
0.008394,6.242079,6.236011
0.008396,6.237473,6.236011
0.008398,6.230106,6.236011
0.008400,6.219984,6.232011
0.008402,6.209400,6.232011
0.008404,6.201153,6.232011
0.008406,6.195239,6.232011
0.008408,6.191657,6.232011
0.008410,6.190403,6.232011
0.008412,6.189645,6.232011
0.008414,6.186186,6.232011
0.008416,6.179983,6.232011
0.008418,6.171042,6.232011
0.008420,6.159462,6.228011
0.008422,6.148440,6.228011
0.008424,6.139779,6.228011
0.008426,6.133475,6.228011
0.008428,6.129529,6.228011
0.008430,6.127936,6.228011
0.008432,6.126866,6.228011
0.008434,6.123121,6.228011
0.008436,6.116658,6.228011
0.008438,6.107481,6.228011
0.008440,6.095799,6.228011
0.008442,6.084918,6.228011
0.008444,6.076421,6.228011
0.008446,6.070308,6.228011
0.008448,6.066578,6.228011
0.008450,6.065227,6.228011
0.008452,6.064422,6.228011
0.008454,6.060966,6.228011
0.008456,6.054815,6.228011
0.008458,6.045977,6.228011
0.008460,6.034574,6.228011
0.008462,6.023829,6.228011
0.008464,6.015492,6.228011
0.008466,6.009565,6.228011
0.008468,6.006042,6.228011
0.008470,6.004923,6.228011
0.008472,6.004373,6.228011
0.008474,6.001196,6.228011
0.008476,5.995347,6.228011
0.008478,5.986834,6.228011
0.008480,5.975721,6.228011
0.008482,5.965104,6.228011
0.008484,5.956923,6.228011
0.008486,5.951170,6.228011
0.008488,5.947848,6.228011
0.008490,5.946951,6.228011
0.008492,5.946646,6.228011
0.008494,5.943737,6.228011
0.008496,5.938179,6.228011
0.008498,5.929980,6.228011
0.008500,5.919164,6.228011
0.008502,5.908673,6.228011
0.008504,5.900639,6.228011
0.008506,5.895058,6.228011
0.008508,5.891927,6.228011
0.008510,5.891244,6.228011
0.008512,5.891176,6.228011
0.008514,5.888525,6.228011
0.008516,5.883244,6.228011
0.008518,5.875344,6.228011
0.008520,5.864833,6.232011
0.008522,5.854219,6.232011
0.008524,5.846082,6.232011
0.008526,5.840420,6.232011
0.008528,5.837231,6.232011
0.008530,5.836511,6.232011
0.008532,5.836427,6.232011
0.008534,5.833783,6.232011
0.008536,5.828532,6.232011
0.008538,5.820683,6.232011
0.008540,5.810245,6.236011
0.008542,5.800017,6.236011
0.008544,5.792288,6.236011
0.008546,5.787055,6.236011
0.008548,5.784315,6.236011
0.008550,5.784064,6.236011
0.008552,5.784470,6.236011
0.008554,5.782335,6.236011
0.008556,5.777613,6.236011
0.008558,5.770313,6.236011
0.008560,5.760441,6.240011
0.008562,5.750799,6.240011
0.008564,5.743674,6.240011
0.008566,5.739063,6.240011
0.008568,5.736964,6.240011
0.008570,5.737372,6.240011
0.008572,5.738453,6.240011
0.008574,5.737010,6.240011
0.008576,5.732997,6.240011
0.008578,5.726423,6.240011
0.008580,5.717293,6.244011
0.008582,5.708409,6.244011
0.008584,5.702057,6.244011
0.008586,5.698235,6.244011
0.008588,5.696939,6.244011
0.008590,5.698164,6.244011
0.008592,5.700483,6.244011
0.008594,5.700392,6.244011
0.008596,5.697743,6.244011
0.008598,5.692543,6.244011
0.008600,5.684798,6.248012
0.008602,5.677310,6.248012
0.008604,5.672364,6.248012
0.008606,5.669956,6.248012
0.008608,5.670082,6.248012
0.008610,5.672737,6.248012
0.008612,5.676494,6.248012
0.008614,5.677847,6.248012
0.008616,5.676649,6.248012
0.008618,5.672905,6.248012
0.008620,5.666623,6.252012
0.008622,5.660600,6.252012
0.008624,5.657123,6.252012
0.008626,5.656188,6.252012
0.008628,5.657790,6.252012
0.008630,5.661922,6.252012
0.008632,5.667157,6.252012
0.008634,5.669990,6.252012
0.008636,5.670272,6.252012
0.008638,5.668007,6.252012
0.008640,5.663202,6.256012
0.008642,5.658148,6.256012
0.008644,5.655640,6.256012
0.008646,5.655671,6.256012
0.008648,5.658238,6.256012
0.008650,5.663333,6.256012
0.008652,5.669530,6.256012
0.008654,5.673320,6.256012
0.008656,5.674556,6.256012
0.008658,5.673242,6.256012
0.008660,5.669383,6.260012
0.008662,5.665779,6.260012
0.008664,5.664714,6.260012
0.008666,5.666183,6.260012
0.008668,5.670181,6.260012
0.008670,5.676700,6.260012
0.008672,5.684310,6.260012
0.008674,5.689507,6.260012
0.008676,5.692139,6.260012
0.008678,5.692212,6.260012
0.008680,5.689730,6.264012
0.008682,5.687491,6.264012
0.008684,5.687779,6.264012
0.008686,5.690590,6.264012
0.008688,5.695917,6.264012
0.008690,5.703752,6.264012
0.008692,5.712666,6.264012
0.008694,5.719151,6.264012
0.008696,5.723058,6.264012
0.008698,5.724391,6.264012
0.008700,5.723153,6.268013
0.008702,5.722144,6.268013
0.008704,5.723645,6.268013
0.008706,5.727652,6.268013
0.008708,5.734157,6.268013
0.008710,5.743153,6.268013
0.008712,5.753209,6.268013
0.008714,5.760819,6.268013
0.008716,5.765832,6.268013
0.008718,5.768251,6.268013
0.008720,5.768080,6.272013
0.008722,5.768117,6.272013
0.008724,5.770644,6.272013
0.008726,5.775656,6.272013
0.008728,5.783145,6.272013
0.008730,5.793103,6.272013
0.008732,5.804101,6.272013
0.008734,5.812630,6.272013
0.008736,5.818538,6.272013
0.008738,5.821830,6.272013
0.008740,5.822508,6.276013
0.008742,5.823371,6.276013
0.008744,5.826701,6.276013
0.008746,5.832491,6.276013
0.008748,5.840734,6.276013
0.008750,5.851423,6.276013
0.008752,5.863125,6.276013
0.008754,5.872333,6.276013
0.008756,5.878896,6.276013
0.008758,5.882817,6.276013
0.008760,5.884099,6.280013
0.008762,5.885032,6.280013
0.008764,5.888408,6.280013
0.008766,5.894218,6.280013
0.008768,5.902458,6.280013
0.008770,5.913117,6.280013
0.008772,5.924767,6.280013
0.008774,5.933898,6.280013
0.008776,5.940359,6.280013
0.008778,5.944153,6.280013
0.008780,5.945285,6.280013
0.008782,5.946551,6.280013
0.008784,5.950233,6.280013
0.008786,5.956326,6.280013
0.008788,5.964823,6.280013
0.008790,5.975713,6.280013
0.008792,5.987567,6.280013
0.008794,5.996878,6.280013
0.008796,6.003494,6.280013
0.008798,6.007417,6.280013
0.008800,6.008653,6.280013
0.008802,6.009997,6.280013
0.008804,6.013733,6.280013
0.008806,6.019854,6.280013
0.008808,6.028351,6.280013
0.008810,6.039218,6.280013
0.008812,6.051024,6.280013
0.008814,6.060260,6.280013
0.008816,6.066776,6.280013
0.008818,6.070575,6.280013
0.008820,6.071661,6.280013
0.008822,6.072831,6.280013
0.008824,6.076367,6.280013
0.008826,6.082263,6.280013
0.008828,6.090512,6.280013
0.008830,6.101107,6.280013
0.008832,6.112617,6.280013
0.008834,6.121532,6.280013
0.008836,6.127703,6.280013
0.008838,6.131134,6.280013
0.008840,6.131828,6.276013
0.008842,6.132583,6.276013
0.008844,6.135680,6.276013
0.008846,6.141113,6.276013
0.008848,6.148879,6.276013
0.008850,6.158967,6.276013
0.008852,6.169949,6.276013
0.008854,6.178313,6.276013
0.008856,6.183912,6.276013
0.008858,6.186750,6.276013
0.008860,6.186830,6.272013
0.008862,6.186950,6.272013
0.008864,6.189393,6.272013
0.008866,6.194153,6.272013
0.008868,6.201223,6.272013
0.008870,6.210598,6.272013
0.008872,6.220845,6.272013
0.008874,6.228457,6.272013
0.008876,6.233286,6.272013
0.008878,6.235334,6.272013
0.008880,6.234607,6.268013
0.008882,6.233902,6.268013
0.008884,6.235504,6.268013
0.008886,6.239405,6.268013
0.008888,6.245599,6.268013
0.008890,6.254082,6.268013
0.008892,6.263422,6.268013
0.008894,6.270113,6.268013
0.008896,6.274006,6.268013
0.008898,6.275104,6.268013
0.008900,6.273411,6.264012
0.008902,6.271728,6.264012
0.008904,6.272338,6.264012
0.008906,6.275235,6.264012
0.008908,6.280414,6.264012
0.008910,6.287868,6.264012
0.008912,6.296168,6.264012
0.008914,6.301807,6.264012
0.008916,6.304638,6.264012
0.008918,6.304664,6.264012
0.008920,6.301891,6.260012
0.008922,6.299116,6.260012
0.008924,6.298626,6.260012
0.008926,6.300415,6.260012
0.008928,6.304478,6.260012
0.008930,6.310810,6.260012
0.008932,6.317981,6.260012
0.008934,6.322484,6.260012
0.008936,6.324175,6.260012
0.008938,6.323053,6.260012
0.008940,6.319126,6.256012
0.008942,6.315195,6.256012
0.008944,6.313543,6.256012
0.008946,6.314167,6.256012
0.008948,6.317062,6.256012
0.008950,6.322222,6.256012
0.008952,6.328219,6.256012
0.008954,6.331547,6.256012
0.008956,6.332060,6.256012
0.008958,6.329761,6.256012
0.008960,6.324656,6.252012
0.008962,6.319547,6.252012
0.008964,6.316719,6.252012
0.008966,6.316167,6.252012
0.008968,6.317888,6.252012
0.008970,6.321877,6.252012
0.008972,6.326704,6.252012
0.008974,6.328866,6.252012
0.008976,6.328215,6.252012
0.008978,6.324756,6.252012
0.008980,6.318497,6.248012
0.008982,6.312237,6.248012
0.008984,6.308263,6.248012
0.008986,6.306572,6.248012
0.008988,6.307160,6.248012
0.008990,6.310021,6.248012
0.008992,6.313729,6.248012
0.008994,6.314778,6.248012
0.008996,6.313022,6.248012
0.008998,6.308467,6.248012
0.009000,6.301120,6.244011
0.009002,6.293782,6.244011
0.009004,6.288740,6.244011
0.009006,6.285988,6.244011
0.009008,6.285526,6.244011
0.009010,6.287350,6.244011
0.009012,6.290030,6.244011
0.009014,6.290064,6.244011
0.009016,6.287306,6.244011
0.009018,6.281760,6.244011
0.009020,6.273435,6.240011
0.009022,6.264624,6.240011
0.009024,6.258123,6.240011
0.009026,6.253930,6.240011
0.009028,6.252042,6.240011
0.009030,6.252454,6.240011
0.009032,6.253334,6.240011
0.009034,6.251484,6.240011
0.009036,6.246861,6.240011
0.009038,6.239470,6.240011
0.009040,6.229321,6.236011
0.009042,6.219215,6.236011
0.009044,6.211440,6.236011
0.009046,6.205993,6.236011
0.009048,6.202873,6.236011
0.009050,6.202075,6.236011
0.009052,6.201768,6.236011
0.009054,6.198755,6.236011
0.009056,6.192991,6.236011
0.009058,6.184484,6.236011
0.009060,6.173254,6.232011
0.009062,6.162200,6.232011
0.009064,6.153502,6.232011
0.009066,6.147157,6.232011
0.009068,6.143164,6.232011
0.009070,6.141520,6.232011
0.009072,6.140391,6.232011
0.009074,6.136583,6.232011
0.009076,6.130049,6.232011
0.009078,6.120800,6.232011
0.009080,6.109060,6.228011
0.009082,6.098150,6.228011
0.009084,6.089619,6.228011
0.009086,6.083467,6.228011
0.009088,6.079692,6.228011
0.009090,6.078290,6.228011
0.009092,6.077429,6.228011
0.009094,6.073913,6.228011
0.009096,6.067697,6.228011
0.009098,6.058789,6.228011
0.009100,6.047326,6.228011
0.009102,6.036552,6.228011
0.009104,6.028183,6.228011
0.009106,6.022216,6.228011
0.009108,6.018650,6.228011
0.009110,6.017482,6.228011
0.009112,6.016879,6.228011
0.009114,6.013644,6.228011
0.009116,6.007731,6.228011
0.009118,5.999151,6.228011
0.009120,5.987974,6.228011
0.009122,5.977332,6.228011
0.009124,5.969117,6.228011
0.009126,5.963329,6.228011
0.009128,5.959965,6.228011
0.009130,5.959022,6.228011
0.009132,5.958667,6.228011
0.009134,5.955702,6.228011
0.009136,5.950084,6.228011
0.009138,5.941818,6.228011
0.009140,5.930938,6.228011
0.009142,5.920179,6.228011
0.009144,5.911872,6.228011
0.009146,5.906014,6.228011
0.009148,5.902603,6.228011
0.009150,5.901636,6.228011
0.009152,5.901280,6.228011
0.009154,5.898337,6.228011
0.009156,5.892763,6.228011
0.009158,5.884565,6.228011
0.009160,5.873776,6.232011
0.009162,5.863388,6.232011
0.009164,5.855471,6.232011
0.009166,5.850026,6.232011
0.009168,5.847050,6.232011
0.009170,5.846539,6.232011
0.009172,5.846659,6.232011
0.009174,5.844214,6.232011
0.009176,5.839158,6.232011
0.009178,5.831500,6.232011
0.009180,5.821247,6.236011
0.009182,5.811200,6.236011
0.009184,5.803647,6.236011
0.009186,5.798585,6.236011
0.009188,5.796012,6.236011
0.009190,5.795921,6.236011
0.009192,5.796483,6.236011
0.009194,5.794498,6.236011
0.009196,5.789922,6.236011
0.009198,5.782762,6.236011
0.009200,5.773026,6.240011
0.009202,5.763514,6.240011
0.009204,5.756514,6.240011
0.009206,5.752023,6.240011
0.009208,5.750037,6.240011
0.009210,5.750553,6.240011
0.009212,5.751738,6.240011
0.009214,5.750393,6.240011
0.009216,5.746474,6.240011
0.009218,5.739985,6.240011
0.009220,5.730937,6.244011
0.009222,5.722127,6.244011
0.009224,5.715845,6.244011
0.009226,5.712086,6.244011
0.009228,5.710848,6.244011
0.009230,5.712125,6.244011
0.009232,5.714491,6.244011
0.009234,5.714441,6.244011
0.009236,5.711827,6.244011
0.009238,5.706657,6.244011
0.009240,5.698936,6.248012
0.009242,5.691466,6.248012
0.009244,5.686532,6.248012
0.009246,5.684131,6.248012
0.009248,5.684258,6.248012
0.009250,5.686909,6.248012
0.009252,5.690656,6.248012
0.009254,5.691994,6.248012
0.009256,5.690774,6.248012
0.009258,5.687003,6.248012
0.009260,5.680687,6.252012
0.009262,5.674119,6.252012
0.009264,5.670093,6.252012
0.009266,5.668603,6.252012
0.009268,5.669647,6.252012
0.009270,5.673219,6.252012
0.009272,5.677890,6.252012
0.009274,5.680155,6.252012
0.009276,5.679867,6.252012
0.009278,5.677029,6.252012
0.009280,5.671648,6.256012
0.009282,5.666523,6.256012
0.009284,5.663940,6.256012
0.009286,5.663894,6.256012
0.009288,5.666381,6.256012
0.009290,5.671393,6.256012
0.009292,5.677503,6.256012
0.009294,5.681204,6.256012
0.009296,5.682348,6.256012
0.009298,5.680939,6.256012
0.009300,5.676982,6.260012
0.009302,5.673277,6.260012
0.009304,5.672109,6.260012
0.009306,5.673470,6.260012
0.009308,5.677358,6.260012
0.009310,5.683764,6.260012
0.009312,5.691260,6.260012
0.009314,5.696340,6.260012
0.009316,5.698853,6.260012
0.009318,5.698803,6.260012
0.009320,5.696197,6.264012
0.009322,5.693832,6.264012
0.009324,5.693992,6.264012
0.009326,5.696671,6.264012
0.009328,5.701864,6.264012
0.009330,5.709564,6.264012
0.009332,5.718340,6.264012
0.009334,5.724686,6.264012
0.009336,5.728453,6.264012
0.009338,5.729640,6.264012
0.009340,5.728259,6.268013
0.009342,5.727102,6.268013
0.009344,5.728455,6.268013
0.009346,5.732311,6.268013
0.009348,5.738665,6.268013
0.009350,5.747508,6.268013
0.009352,5.757410,6.268013
0.009354,5.764863,6.268013
0.009356,5.769718,6.268013
0.009358,5.771978,6.268013
0.009360,5.771647,6.272013
0.009362,5.771523,6.272013
0.009364,5.773889,6.272013
0.009366,5.778738,6.272013
0.009368,5.786063,6.272013
0.009370,5.795856,6.272013
0.009372,5.806688,6.272013
0.009374,5.815050,6.272013
0.009376,5.820791,6.272013
0.009378,5.823915,6.272013
0.009380,5.824426,6.276013
0.009382,5.824614,6.276013
0.009384,5.827269,6.276013
0.009386,5.832385,6.276013
0.009388,5.839955,6.276013
0.009390,5.849972,6.276013
0.009392,5.861005,6.276013
0.009394,5.869547,6.276013
0.009396,5.875446,6.276013
0.009398,5.878706,6.276013
0.009400,5.879330,6.280013
0.009402,5.880115,6.280013
0.009404,5.883345,6.280013
0.009406,5.889012,6.280013
0.009408,5.897110,6.280013
0.009410,5.907631,6.280013
0.009412,5.919144,6.280013
0.009414,5.928142,6.280013
0.009416,5.934472,6.280013
0.009418,5.938138,6.280013
0.009420,5.939144,6.280013
0.009422,5.940287,6.280013
0.009424,5.943849,6.280013
0.009426,5.949824,6.280013
0.009428,5.958205,6.280013
0.009430,5.968985,6.280013
0.009432,5.980731,6.280013
0.009434,5.989936,6.280013
0.009436,5.996449,6.280013
0.009438,6.000273,6.280013
0.009440,6.001411,6.280013
0.009442,6.002662,6.280013
0.009444,6.006307,6.280013
0.009446,6.012339,6.280013
0.009448,6.020752,6.280013
0.009450,6.031538,6.280013
0.009452,6.043267,6.280013
0.009454,6.052429,6.280013
0.009456,6.058874,6.280013
0.009458,6.062605,6.280013
0.009460,6.063626,6.280013
0.009462,6.064734,6.280013
0.009464,6.068213,6.280013
0.009466,6.074054,6.280013
0.009468,6.082252,6.280013
0.009470,6.092799,6.280013
0.009472,6.104263,6.280013
0.009474,6.113137,6.280013
0.009476,6.119271,6.280013
0.009478,6.122668,6.280013
0.009480,6.123331,6.276013
0.009482,6.124058,6.276013
0.009484,6.127132,6.276013
0.009486,6.132547,6.276013
0.009488,6.140296,6.276013
0.009490,6.150371,6.276013
0.009492,6.161343,6.276013
0.009494,6.169702,6.276013
0.009496,6.175299,6.276013
0.009498,6.178137,6.276013
0.009500,6.178221,6.272013
0.009502,6.177841,6.272013
0.009504,6.179788,6.272013
0.009506,6.184057,6.272013
0.009508,6.190642,6.272013
0.009510,6.199535,6.272013
0.009512,6.209307,6.272013
0.009514,6.216450,6.272013
0.009516,6.220815,6.272013
0.009518,6.222405,6.272013
0.009520,6.221227,6.268013
0.009522,6.220077,6.268013
0.009524,6.221239,6.268013
0.009526,6.224708,6.268013
0.009528,6.230478,6.268013
0.009530,6.238542,6.268013
0.009532,6.247470,6.268013
0.009534,6.253756,6.268013
0.009536,6.257251,6.268013
0.009538,6.257959,6.268013
0.009540,6.255885,6.264012
0.009542,6.253827,6.264012
0.009544,6.254069,6.264012
0.009546,6.256608,6.264012
0.009548,6.261437,6.264012
0.009550,6.268550,6.264012
0.009552,6.276516,6.264012
0.009554,6.281831,6.264012
0.009556,6.284346,6.264012
0.009558,6.284064,6.264012
0.009560,6.280991,6.260012
0.009562,6.277927,6.260012
0.009564,6.277155,6.260012
0.009566,6.278671,6.260012
0.009568,6.282472,6.260012
0.009570,6.288550,6.260012
0.009572,6.295476,6.260012
0.009574,6.299746,6.260012
0.009576,6.301209,6.260012
0.009578,6.299872,6.260012
0.009580,6.295740,6.256012
0.009582,6.291613,6.256012
0.009584,6.289777,6.256012
0.009586,6.290225,6.256012
0.009588,6.292953,6.256012
0.009590,6.297957,6.256012
0.009592,6.303808,6.256012
0.009594,6.307000,6.256012
0.009596,6.307386,6.256012
0.009598,6.304971,6.256012
0.009600,6.299761,6.252012
0.009602,6.294557,6.252012
0.009604,6.291644,6.252012
0.009606,6.291017,6.252012
0.009608,6.292673,6.252012
0.009610,6.296606,6.252012
0.009612,6.301389,6.252012
0.009614,6.303516,6.252012
0.009616,6.302841,6.252012
0.009618,6.299368,6.252012
0.009620,6.293105,6.248012
0.009622,6.286345,6.248012
0.009624,6.281881,6.248012
0.009626,6.279712,6.248012
0.009628,6.279831,6.248012
0.009630,6.282238,6.248012
0.009632,6.285502,6.248012
0.009634,6.286121,6.248012
0.009636,6.283947,6.248012
0.009638,6.278986,6.248012
0.009640,6.271246,6.244011
0.009642,6.263527,6.244011
0.009644,6.258117,6.244011
0.009646,6.255012,6.244011
0.009648,6.254210,6.244011
0.009650,6.255705,6.244011
0.009652,6.258070,6.244011
0.009654,6.257802,6.244011
0.009656,6.254755,6.244011
0.009658,6.248934,6.244011
0.009660,6.240348,6.240011
0.009662,6.231798,6.240011
0.009664,6.225570,6.240011
0.009666,6.221663,6.240011
0.009668,6.220072,6.240011
